TICKET,FECHA,IDESTADO,IDCIUDAD,IDTIENDA,IDEMPLEADO
00011366,2022-02-08,1,9,29,32
00011367,2022-01-08,30,11,79,63
00011368,2021-07-30,16,11,59,66
00011369,2020-05-30,12,5,40,34
00011370,2020-08-17,12,11,26,77
00011371,2021-01-26,14,18,76,30
00011372,2022-12-05,30,6,60,30
00011373,2021-09-18,23,3,65,99
00011374,2021-01-15,4,17,68,14
00011375,2020-08-17,28,4,4,9
00011376,2021-04-13,7,16,18,38
00011377,2020-11-11,29,12,83,1
00011378,2021-02-20,19,9,68,86
00011379,2022-05-30,2,12,27,1
00011380,2020-01-19,12,2,83,69
00011381,2021-12-18,15,3,59,61
00011382,2021-04-04,26,20,21,36
00011383,2022-04-29,27,14,35,63
00011384,2022-02-02,11,9,11,21
00011385,2020-07-30,32,16,69,32
00011386,2021-10-30,5,20,76,41
00011387,2022-10-30,25,8,62,39
00011388,2021-03-19,32,12,83,29
00011389,2022-02-28,6,1,45,29
00011390,2021-12-04,24,14,58,82
00011391,2020-10-30,17,13,33,57
00011392,2021-01-03,8,4,18,22
00011393,2020-12-23,1,15,9,9
00011394,2021-06-28,32,3,27,54
00011395,2020-08-09,30,14,71,69
00011396,2020-07-30,28,14,27,72
00011397,2021-02-08,17,1,54,72
00011398,2021-11-05,9,6,51,21
00011399,2020-05-30,17,2,99,38
00011400,2021-08-31,13,20,87,23
00011401,2021-11-21,23,6,6,70
00011402,2021-06-11,6,11,80,1
00011403,2020-11-09,11,15,12,25
00011404,2020-01-21,2,20,49,41
00011405,2022-12-01,5,17,35,60
00011406,2022-07-30,18,11,59,66
00011407,2021-07-30,3,5,7,66
00011408,2022-04-12,17,4,49,26
00011409,2022-02-16,12,6,85,78
00011410,2021-10-30,4,3,12,38
00011411,2020-02-01,3,16,82,21
00011412,2021-03-09,23,5,70,9
00011413,2020-04-08,30,6,66,42
00011414,2021-04-15,18,2,20,72
00011415,2020-06-09,27,17,93,53
00011416,2022-06-16,18,6,46,39
00011417,2021-06-26,6,15,91,52
00011418,2022-02-23,17,20,48,21
00011419,2021-05-30,4,18,2,28
00011420,2020-08-29,32,8,59,90
00011421,2020-05-30,13,3,42,67
00011422,2022-02-24,23,2,15,19
00011423,2022-10-30,6,9,8,47
00011424,2020-08-09,8,20,41,59
00011425,2022-08-11,20,11,54,99
00011426,2020-11-10,6,10,93,55
00011427,2022-10-30,2,16,4,24
00011428,2021-03-19,11,18,14,30
00011429,2021-04-16,28,11,32,88
00011430,2020-03-16,10,4,14,20
00011431,2022-09-13,30,13,37,84
00011432,2020-05-30,29,7,72,36
00011433,2021-05-30,13,11,79,10
00011434,2022-07-30,31,11,63,46
00011435,2020-12-11,25,1,13,29
00011436,2020-07-30,30,11,29,17
00011437,2021-09-05,23,14,91,70
00011438,2020-09-12,26,19,24,97
00011439,2021-11-28,12,17,29,90
00011440,2021-10-30,10,4,41,26
00011441,2020-02-12,13,9,72,64
00011442,2022-12-24,18,19,24,55
00011443,2020-03-23,12,4,33,47
00011444,2021-12-04,28,3,42,98
00011445,2021-03-17,22,9,53,18
00011446,2021-03-13,7,12,90,1
00011447,2022-07-30,18,9,36,36
00011448,2020-03-14,8,14,76,4
00011449,2020-04-07,12,3,98,8
00011450,2021-03-07,26,4,60,58
00011451,2022-10-30,3,9,38,46
00011452,2020-01-30,1,10,5,48
00011453,2020-11-16,11,4,29,68
00011454,2021-02-22,21,17,98,61
00011455,2021-03-26,18,4,79,20
00011456,2020-04-30,1,9,18,1
00011457,2021-04-13,1,12,92,63
00011458,2020-01-09,2,12,26,21
00011459,2022-07-30,15,1,18,93
00011460,2021-02-04,2,18,31,89
00011461,2020-02-08,25,3,76,78
00011462,2020-08-17,26,11,72,38
00011463,2021-01-22,32,15,79,60
00011464,2021-09-20,3,3,33,22
00011465,2020-03-03,9,19,77,18
00011466,2020-12-16,13,18,66,22
00011467,2020-09-17,1,14,45,76
00011468,2022-02-19,20,17,71,59
00011469,2021-08-02,7,8,35,72
00011470,2020-10-30,31,19,27,41
00011471,2022-04-18,1,6,60,16
00011472,2021-12-10,25,4,93,46
00011473,2022-01-24,7,7,21,24
00011474,2020-05-30,16,8,11,98
00011475,2022-07-30,5,19,14,65
00011476,2020-03-09,31,10,10,62
00011477,2021-12-10,26,5,85,51
00011478,2021-06-28,22,9,18,67
00011479,2020-06-14,9,19,20,37
00011480,2021-04-06,32,16,53,31
00011481,2022-12-08,18,13,51,74
00011482,2022-01-12,1,19,72,37
00011483,2022-09-27,17,20,54,75
00011484,2021-11-19,3,9,61,97
00011485,2020-01-24,23,19,71,91
00011486,2020-07-30,27,17,43,73
00011487,2021-04-02,24,6,82,13
00011488,2020-05-30,15,14,39,66
00011489,2021-09-17,19,11,76,80
00011490,2021-05-30,21,15,17,93
00011491,2022-08-29,15,20,9,33
00011492,2021-09-18,32,17,40,62
00011493,2022-01-18,18,17,7,97
00011494,2020-04-27,28,20,71,11
00011495,2021-10-30,12,15,90,1
00011496,2021-12-23,9,10,15,11
00011497,2022-11-13,28,4,90,5
00011498,2022-04-11,22,2,77,45
00011499,2021-03-09,3,15,22,20
00011500,2022-01-04,20,4,41,70
00011501,2021-01-06,14,20,66,11
00011502,2021-05-30,28,16,33,11
00011503,2022-05-30,31,2,17,50
00011504,2022-06-14,12,2,41,46
00011505,2021-06-06,32,18,17,58
00011506,2020-09-03,23,16,37,9
00011507,2022-08-02,15,15,93,79
00011508,2022-07-30,6,19,75,43
00011509,2022-01-29,30,18,77,10
00011510,2020-06-14,10,4,47,69
00011511,2020-11-06,1,11,36,78
00011512,2020-01-28,3,16,75,79
00011513,2021-08-04,32,10,25,77
00011514,2020-12-30,31,15,26,26
00011515,2022-11-25,32,5,77,83
00011516,2022-10-30,23,15,85,6
00011517,2022-11-04,2,20,34,26
00011518,2022-04-19,17,11,18,24
00011519,2020-06-22,8,2,34,77
00011520,2022-08-01,21,1,71,88
00011521,2021-12-22,13,12,39,99
00011522,2020-10-30,19,10,10,96
00011523,2020-03-18,31,18,2,14
00011524,2021-03-18,11,11,31,36
00011525,2020-11-08,4,3,22,27
00011526,2020-07-30,13,2,80,13
00011527,2020-11-09,10,3,54,54
00011528,2022-11-22,29,4,81,23
00011529,2020-11-20,9,6,85,14
00011530,2021-01-24,32,11,96,10
00011531,2022-01-22,6,12,56,20
00011532,2021-07-30,22,1,78,20
00011533,2022-10-30,21,20,20,25
00011534,2020-08-07,9,14,92,38
00011535,2020-04-02,20,14,13,94
00011536,2020-12-20,18,19,68,10
00011537,2021-04-12,18,12,96,33
00011538,2020-01-17,21,17,57,42
00011539,2022-04-30,9,13,51,8
00011540,2021-07-30,13,20,47,22
00011541,2020-12-22,13,5,60,12
00011542,2021-07-30,28,16,96,78
00011543,2021-03-29,26,14,67,47
00011544,2021-11-11,29,13,47,12
00011545,2022-05-30,25,20,93,74
00011546,2022-12-10,21,5,20,5
00011547,2020-07-30,20,16,37,26
00011548,2021-07-30,3,11,4,81
00011549,2022-12-13,10,6,21,57
00011550,2021-01-27,13,16,56,73
00011551,2021-03-24,19,8,83,22
00011552,2022-04-20,7,14,10,25
00011553,2020-08-18,1,7,98,81
00011554,2021-08-16,25,6,41,29
00011555,2020-01-27,11,4,39,45
00011556,2022-11-17,16,13,8,40
00011557,2021-04-07,28,1,24,75
00011558,2022-02-28,11,2,93,5
00011559,2021-05-30,13,15,5,70
00011560,2020-10-30,21,10,71,99
00011561,2020-12-08,17,12,25,68
00011562,2021-03-05,18,1,50,51
00011563,2020-03-18,2,9,30,22
00011564,2020-01-02,1,13,13,26
00011565,2022-11-25,18,16,64,27
00011566,2020-06-23,24,14,71,31
00011567,2022-04-03,20,17,33,55
00011568,2022-04-28,13,4,27,55
00011569,2022-07-30,12,3,25,98
00011570,2021-03-05,19,12,10,19
00011571,2021-02-18,5,2,63,31
00011572,2020-11-23,21,7,100,13
00011573,2022-08-19,29,9,88,26
00011574,2022-10-30,9,15,90,100
00011575,2022-12-17,6,16,73,39
00011576,2021-12-08,19,20,6,46
00011577,2020-12-25,6,14,52,33
00011578,2021-03-12,4,13,14,7
00011579,2022-11-29,19,7,6,94
00011580,2022-02-28,24,14,71,79
00011581,2021-02-20,20,18,34,50
00011582,2021-02-13,27,17,56,89
00011583,2020-03-21,12,10,88,78
00011584,2020-12-17,11,3,60,63
00011585,2021-01-30,9,4,92,89
00011586,2022-12-04,17,14,59,69
00011587,2020-12-14,18,5,78,26
00011588,2022-06-26,24,12,85,12
00011589,2020-01-27,4,18,17,31
00011590,2020-10-30,10,1,90,54
00011591,2021-02-27,25,19,72,57
00011592,2022-11-07,21,15,19,70
00011593,2022-03-01,28,1,52,94
00011594,2021-06-29,14,20,53,66
00011595,2022-10-30,24,11,22,38
00011596,2022-12-18,2,3,36,42
00011597,2021-12-05,23,4,12,40
00011598,2021-01-11,23,1,33,26
00011599,2021-09-14,4,7,27,40
00011600,2021-02-25,17,18,41,17
00011601,2022-05-30,26,10,56,37
00011602,2021-04-07,13,4,84,64
00011603,2021-01-30,25,14,35,76
00011604,2022-11-27,28,20,96,98
00011605,2020-09-13,28,2,6,91
00011606,2021-11-26,5,20,75,32
00011607,2021-04-19,31,15,14,48
00011608,2021-06-21,13,7,70,56
00011609,2022-01-12,21,11,98,38
00011610,2021-02-05,25,10,95,4
00011611,2022-02-21,28,7,90,19
00011612,2022-04-18,24,16,46,29
00011613,2020-04-17,22,4,97,20
00011614,2021-12-22,9,15,38,11
00011615,2021-02-06,9,9,94,25
00011616,2021-10-30,8,8,68,94
00011617,2020-05-30,12,1,87,49
00011618,2020-04-07,3,6,88,60
00011619,2021-06-18,13,3,6,13
00011620,2022-09-06,26,16,36,23
00011621,2022-11-07,21,7,59,51
00011622,2021-01-20,8,16,79,83
00011623,2021-07-30,11,12,52,78
00011624,2020-05-30,16,19,25,77
00011625,2021-04-22,9,1,3,40
00011626,2021-05-30,16,14,63,69
00011627,2021-01-01,26,16,48,56
00011628,2020-02-22,26,15,34,53
00011629,2022-10-30,11,3,33,17
00011630,2020-05-30,12,9,24,56
00011631,2020-06-13,18,18,33,86
00011632,2022-02-20,2,8,5,22
00011633,2022-04-13,25,17,47,88
00011634,2021-02-28,19,14,74,41
00011635,2021-12-08,11,2,5,57
00011636,2022-03-10,30,6,40,58
00011637,2020-01-17,25,2,94,11
00011638,2022-01-13,6,15,25,61
00011639,2020-08-25,1,11,55,100
00011640,2020-11-14,3,6,92,40
00011641,2022-07-30,4,6,25,39
00011642,2020-06-09,2,1,83,60
00011643,2020-05-30,14,18,53,19
00011644,2020-03-28,15,9,92,80
00011645,2022-04-09,14,3,93,91
00011646,2022-11-11,13,20,62,70
00011647,2020-11-13,29,1,79,93
00011648,2021-08-07,15,2,74,36
00011649,2020-12-24,25,17,51,36
00011650,2021-11-30,13,10,81,43
00011651,2021-10-30,7,5,71,44
00011652,2021-08-04,31,2,81,30
00011653,2022-06-06,19,1,25,84
00011654,2022-11-01,18,14,29,67
00011655,2020-09-12,24,14,76,49
00011656,2022-09-19,3,17,14,68
00011657,2020-06-08,6,4,23,41
00011658,2022-11-23,16,16,80,64
00011659,2021-05-30,26,8,74,26
00011660,2021-09-17,25,19,36,67
00011661,2022-09-27,17,13,5,78
00011662,2020-03-08,8,9,44,11
00011663,2021-08-07,7,4,45,47
00011664,2020-09-19,28,4,84,52
00011665,2021-12-01,10,1,4,87
00011666,2021-04-19,32,16,65,55
00011667,2020-09-23,25,4,17,91
00011668,2021-10-30,4,7,61,32
00011669,2022-02-28,10,18,43,3
00011670,2021-02-07,4,6,23,61
00011671,2020-12-08,9,9,50,19
00011672,2022-01-13,26,15,8,16
00011673,2022-05-30,10,17,18,41
00011674,2022-12-18,11,11,47,36
00011675,2020-01-21,4,4,50,6
00011676,2022-06-12,11,18,90,71
00011677,2022-07-30,8,10,39,47
00011678,2021-06-04,30,18,86,73
00011679,2021-05-30,16,17,53,79
00011680,2022-07-01,3,13,46,45
00011681,2022-03-16,21,2,60,24
00011682,2021-04-12,18,12,92,28
00011683,2022-03-23,8,2,43,60
00011684,2022-07-30,20,18,15,67
00011685,2022-09-02,27,4,87,60
00011686,2021-10-30,19,1,81,31
00011687,2022-01-19,18,18,78,79
00011688,2022-11-18,14,12,50,97
00011689,2022-08-11,29,3,47,70
00011690,2021-10-30,28,6,24,50
00011691,2022-07-01,27,5,75,46
00011692,2022-12-24,10,15,19,45
00011693,2020-04-23,27,7,93,45
00011694,2020-02-09,14,10,89,12
00011695,2021-03-15,20,11,12,15
00011696,2020-02-15,28,6,86,5
00011697,2020-10-30,16,16,40,4
00011698,2022-10-30,3,13,66,76
00011699,2022-01-09,15,4,53,66
00011700,2020-04-26,14,18,98,69
00011701,2022-07-30,31,19,77,61
00011702,2021-11-21,32,6,58,100
00011703,2020-10-30,4,5,45,3
00011704,2021-12-01,4,15,59,15
00011705,2020-11-02,9,7,63,68
00011706,2020-01-02,31,9,6,11
00011707,2022-08-29,17,12,36,61
00011708,2021-03-04,13,8,21,69
00011709,2020-04-16,15,8,97,41
00011710,2021-11-06,24,14,100,39
00011711,2021-09-27,11,4,52,80
00011712,2022-09-27,6,3,92,76
00011713,2020-11-05,10,15,81,63
00011714,2020-01-07,19,1,59,56
00011715,2022-07-30,14,14,64,70
00011716,2021-02-10,30,7,88,62
00011717,2022-11-01,23,15,83,54
00011718,2021-01-28,22,6,81,14
00011719,2022-03-27,6,13,84,19
00011720,2020-05-30,5,2,36,55
00011721,2020-03-15,7,7,63,39
00011722,2022-06-14,21,11,24,5
00011723,2021-03-07,16,16,19,62
00011724,2020-06-03,28,12,56,73
00011725,2022-06-16,28,8,59,29
00011726,2020-02-28,5,11,36,53
00011727,2020-07-30,7,16,35,39
00011728,2020-11-26,18,2,53,65
00011729,2021-10-30,24,19,77,56
00011730,2022-01-26,12,7,53,19
00011731,2022-12-12,23,11,84,94
00011732,2022-03-05,9,11,94,51
00011733,2021-11-29,29,10,93,52
00011734,2020-07-30,31,10,78,100
00011735,2022-07-30,29,17,72,27
00011736,2021-05-30,24,3,46,61
00011737,2021-09-22,30,5,25,23
00011738,2021-07-30,17,3,100,64
00011739,2021-10-30,4,6,65,14
00011740,2022-05-30,24,8,53,1
00011741,2022-02-09,24,12,61,94
00011742,2020-09-21,19,8,27,4
00011743,2021-08-09,7,20,95,33
00011744,2020-12-18,20,11,96,75
00011745,2021-12-21,24,16,61,9
00011746,2020-04-26,24,17,95,13
00011747,2020-10-30,32,19,5,25
00011748,2022-07-30,27,17,13,26
00011749,2020-11-17,27,16,30,70
00011750,2020-04-16,18,19,97,2
00011751,2020-12-24,8,15,35,3
00011752,2022-08-19,31,4,27,25
00011753,2021-10-30,7,19,61,98
00011754,2020-09-28,4,19,62,24
00011755,2022-01-08,11,9,99,53
00011756,2022-03-12,19,19,72,5
00011757,2021-12-04,30,12,44,64
00011758,2021-05-30,4,6,46,44
00011759,2022-08-23,8,7,20,55
00011760,2021-10-30,10,14,71,96
00011761,2021-12-04,18,16,66,5
00011762,2020-01-02,8,9,46,98
00011763,2021-10-30,13,1,79,66
00011764,2022-01-25,29,16,73,91
00011765,2022-03-08,13,4,30,5
00011766,2021-04-04,3,6,40,52
00011767,2022-05-30,9,7,15,5
00011768,2021-08-27,27,13,46,74
00011769,2020-11-17,29,9,52,91
00011770,2021-03-14,3,12,24,99
00011771,2020-03-17,28,20,95,63
00011772,2020-10-30,15,4,60,76
00011773,2021-01-10,10,9,71,28
00011774,2020-11-06,30,15,53,34
00011775,2022-12-30,5,11,49,77
00011776,2021-03-02,21,6,94,98
00011777,2020-02-15,22,8,83,43
00011778,2022-02-17,15,14,63,84
00011779,2020-08-20,26,6,14,19
00011780,2021-10-30,30,5,45,2
00011781,2022-12-16,21,7,97,58
00011782,2021-11-27,30,15,98,67
00011783,2022-01-04,8,1,25,22
00011784,2020-12-20,17,13,25,95
00011785,2022-10-30,31,20,41,4
00011786,2022-02-05,16,9,88,85
00011787,2021-03-27,8,11,59,57
00011788,2020-03-22,19,11,2,15
00011789,2022-11-01,31,5,38,45
00011790,2022-11-21,21,11,1,81
00011791,2020-08-21,1,4,17,86
00011792,2020-07-30,28,16,5,21
00011793,2022-08-24,23,15,98,68
00011794,2020-05-30,31,10,60,1
00011795,2022-02-04,14,8,70,8
00011796,2022-07-30,20,18,45,93
00011797,2022-06-05,28,15,22,38
00011798,2021-05-30,26,10,82,89
00011799,2021-01-14,14,10,71,23
00011800,2022-11-14,26,5,90,14
00011801,2020-02-28,25,8,4,74
00011802,2021-05-30,15,1,99,98
00011803,2022-09-17,27,5,71,65
00011804,2021-05-30,30,3,78,99
00011805,2020-07-30,17,5,46,72
00011806,2020-11-04,7,4,47,88
00011807,2022-12-30,7,8,50,78
00011808,2020-09-18,11,11,96,16
00011809,2020-07-30,28,5,78,99
00011810,2022-10-30,15,7,12,75
00011811,2022-07-30,22,10,78,82
00011812,2022-08-02,31,2,84,66
00011813,2020-10-30,17,18,92,41
00011814,2021-01-28,8,12,91,69
00011815,2021-09-11,26,13,48,92
00011816,2022-09-27,6,5,82,92
00011817,2022-10-30,30,6,82,21
00011818,2021-10-30,2,3,75,74
00011819,2020-04-19,1,15,47,68
00011820,2020-01-08,11,2,99,42
00011821,2021-04-18,2,4,14,63
00011822,2022-04-09,9,3,15,70
00011823,2022-05-30,4,16,30,37
00011824,2021-01-20,18,18,100,64
00011825,2022-07-30,14,9,77,31
00011826,2021-10-30,7,17,25,65
00011827,2020-12-03,17,10,88,42
00011828,2020-05-30,28,16,39,39
00011829,2020-08-03,11,3,27,18
00011830,2021-02-21,13,4,42,22
00011831,2020-07-30,10,9,73,22
00011832,2021-06-25,16,5,23,97
00011833,2022-08-14,27,1,80,29
00011834,2022-06-30,15,17,57,41
00011835,2021-10-30,5,2,35,47
00011836,2022-02-28,14,8,92,41
00011837,2021-10-30,14,14,49,53
00011838,2020-10-30,15,19,41,94
00011839,2022-05-30,25,20,57,74
00011840,2022-05-30,32,19,74,76
00011841,2020-09-30,27,20,41,64
00011842,2021-07-30,17,20,51,73
00011843,2021-05-30,22,9,26,27
00011844,2020-08-14,24,15,12,68
00011845,2020-11-22,9,7,3,23
00011846,2020-11-08,23,4,13,62
00011847,2021-01-14,10,19,89,31
00011848,2020-06-05,20,7,57,65
00011849,2021-11-15,32,17,76,3
00011850,2022-04-21,24,19,45,94
00011851,2020-11-21,4,1,34,94
00011852,2022-09-28,12,5,34,94
00011853,2021-07-30,10,16,97,86
00011854,2021-04-17,11,12,22,8
00011855,2021-03-28,16,20,42,88
00011856,2022-05-30,20,19,88,49
00011857,2020-01-09,6,9,15,94
00011858,2021-02-15,17,8,89,51
00011859,2021-02-26,16,18,64,32
00011860,2022-07-30,21,16,81,29
00011861,2022-12-20,32,16,1,28
00011862,2020-12-01,1,3,8,43
00011863,2021-01-13,31,20,56,25
00011864,2021-06-12,4,12,17,72
00011865,2020-07-30,5,14,89,15
00011866,2020-06-08,26,12,90,32
00011867,2022-08-19,20,7,50,7
00011868,2021-03-26,9,3,64,79
00011869,2021-12-30,22,18,38,6
00011870,2022-07-30,24,18,87,36
00011871,2021-03-26,1,11,38,63
00011872,2021-11-07,24,1,83,20
00011873,2020-05-30,17,1,2,73
00011874,2020-05-30,2,14,10,8
00011875,2021-03-17,23,15,54,48
00011876,2021-04-28,14,5,10,2
00011877,2020-10-30,7,6,40,87
00011878,2021-12-22,31,16,69,57
00011879,2022-09-22,8,16,96,29
00011880,2021-05-30,18,9,60,52
00011881,2020-10-30,8,5,8,65
00011882,2020-05-30,14,8,17,13
00011883,2021-04-05,31,7,83,67
00011884,2020-06-26,29,12,18,44
00011885,2021-06-11,32,8,93,67
00011886,2021-02-09,16,15,23,59
00011887,2020-06-29,19,10,18,49
00011888,2022-11-25,8,1,87,59
00011889,2022-04-30,1,19,4,29
00011890,2020-05-30,14,10,97,79
00011891,2020-01-10,12,20,41,100
00011892,2020-12-11,12,8,96,95
00011893,2020-04-12,31,18,29,52
00011894,2020-12-23,6,8,24,39
00011895,2021-06-30,14,2,8,57
00011896,2020-09-29,21,16,96,46
00011897,2021-05-30,25,17,99,90
00011898,2022-01-14,17,19,72,70
00011899,2021-03-25,18,2,88,22
00011900,2020-10-30,30,19,42,10
00011901,2022-06-02,29,11,15,61
00011902,2021-03-01,5,7,73,8
00011903,2020-05-30,8,12,95,58
00011904,2020-03-11,8,19,6,42
00011905,2020-01-16,8,20,82,81
00011906,2020-12-28,27,10,63,22
00011907,2022-10-30,8,11,100,94
00011908,2022-08-17,2,7,57,21
00011909,2022-04-20,11,17,15,66
00011910,2020-11-27,1,19,38,82
00011911,2021-07-30,9,5,62,89
00011912,2020-12-16,12,6,61,70
00011913,2022-10-30,7,16,43,37
00011914,2021-06-12,31,16,38,63
00011915,2020-09-19,20,5,46,77
00011916,2022-09-01,10,10,93,89
00011917,2022-03-20,22,10,79,26
00011918,2021-01-17,17,18,63,1
00011919,2022-11-09,28,10,55,56
00011920,2020-02-27,10,9,77,28
00011921,2022-08-18,21,18,31,61
00011922,2020-06-02,28,14,44,55
00011923,2020-06-11,24,5,39,40
00011924,2022-08-03,26,12,27,12
00011925,2022-04-04,31,12,1,86
00011926,2021-09-05,4,10,82,72
00011927,2020-10-30,4,11,45,29
00011928,2022-09-06,21,7,14,99
00011929,2020-11-22,21,1,23,74
00011930,2020-05-30,15,10,100,68
00011931,2022-07-30,2,9,4,55
00011932,2021-01-12,19,6,95,63
00011933,2021-11-06,18,17,68,8
00011934,2022-05-30,2,4,18,75
00011935,2020-07-30,30,9,62,44
00011936,2020-10-30,11,11,76,5
00011937,2022-01-13,5,19,28,55
00011938,2022-03-31,1,13,90,37
00011939,2022-06-27,20,15,16,59
00011940,2021-09-19,12,8,93,14
00011941,2021-03-02,29,5,21,86
00011942,2020-11-21,8,4,95,23
00011943,2020-03-29,15,13,70,22
00011944,2021-02-07,4,15,20,14
00011945,2021-10-30,10,11,97,39
00011946,2022-06-26,7,4,2,99
00011947,2021-01-30,15,5,78,44
00011948,2020-10-30,22,16,39,51
00011949,2021-06-16,16,15,4,16
00011950,2022-10-30,23,11,63,33
00011951,2022-07-30,18,8,88,87
00011952,2021-02-28,7,8,94,97
00011953,2022-04-21,19,6,74,83
00011954,2021-08-17,1,12,41,78
00011955,2022-03-17,5,19,29,94
00011956,2021-11-13,3,19,94,42
00011957,2022-03-11,22,2,50,23
00011958,2022-09-10,11,20,19,94
00011959,2020-05-30,22,9,34,88
00011960,2021-06-06,3,3,44,54
00011961,2022-03-16,6,8,11,53
00011962,2021-04-15,27,1,76,23
00011963,2020-08-07,19,10,6,1
00011964,2021-04-29,22,7,20,48
00011965,2022-11-21,30,19,41,56
00011966,2021-10-30,15,11,46,67
00011967,2022-12-20,20,17,51,64
00011968,2021-03-16,15,5,57,10
00011969,2021-01-09,20,16,7,95
00011970,2021-01-03,20,19,51,2
00011971,2022-03-31,12,3,44,82
00011972,2022-10-30,11,1,50,54
00011973,2020-02-16,32,5,1,33
00011974,2020-09-04,13,7,84,67
00011975,2022-02-01,23,11,27,10
00011976,2022-07-30,19,2,86,95
00011977,2022-04-23,7,19,2,7
00011978,2022-06-17,19,9,92,39
00011979,2020-12-01,27,5,96,14
00011980,2020-11-19,18,14,73,39
00011981,2021-07-30,14,19,68,9
00011982,2022-04-15,3,18,88,76
00011983,2020-09-19,4,8,46,35
00011984,2021-10-30,1,9,9,80
00011985,2021-09-07,12,6,58,39
00011986,2021-04-01,27,4,99,21
00011987,2021-09-01,7,8,79,5
00011988,2020-02-04,19,12,34,18
00011989,2022-05-30,12,1,17,66
00011990,2020-09-27,20,19,85,88
00011991,2021-02-27,12,4,72,99
00011992,2021-10-30,23,18,64,39
00011993,2022-12-08,1,18,75,95
00011994,2020-02-08,13,10,85,98
00011995,2022-06-19,23,20,91,46
00011996,2021-08-02,11,12,57,5
00011997,2022-01-30,7,13,32,39
00011998,2020-03-31,27,19,3,79
00011999,2021-12-30,1,6,91,84
00012000,2022-07-30,30,5,51,63
00012001,2022-12-27,28,7,73,71
00012002,2020-02-08,10,1,97,93
00012003,2020-02-05,27,4,17,95
00012004,2022-05-30,11,15,34,82
00012005,2022-07-30,9,10,15,82
00012006,2020-08-29,11,13,74,91
00012007,2021-08-31,14,6,100,80
00012008,2021-11-13,16,8,88,56
00012009,2021-01-14,6,17,21,48
00012010,2022-04-07,30,12,87,34
00012011,2022-05-30,7,8,60,32
00012012,2022-03-28,26,9,43,92
00012013,2022-08-07,22,4,39,98
00012014,2020-07-30,15,2,70,94
00012015,2021-04-13,30,3,58,63
00012016,2020-06-22,17,11,78,23
00012017,2022-12-12,8,15,56,45
00012018,2020-04-01,32,7,36,84
00012019,2021-07-30,13,10,94,33
00012020,2021-05-30,20,7,85,59
00012021,2020-01-28,25,13,97,4
00012022,2022-08-02,32,3,30,46
00012023,2020-02-22,11,15,50,50
00012024,2022-06-04,12,4,49,58
00012025,2021-09-02,4,5,64,14
00012026,2022-09-06,3,5,29,21
00012027,2022-03-23,14,6,3,91
00012028,2020-12-02,29,1,28,30
00012029,2022-12-25,28,17,10,82
00012030,2020-03-16,25,11,32,74
00012031,2021-06-27,30,10,7,18
00012032,2020-12-29,7,11,44,49
00012033,2020-04-30,20,15,87,89
00012034,2021-04-21,15,8,19,29
00012035,2021-09-29,20,17,55,20
00012036,2022-06-10,25,16,42,23
00012037,2020-06-05,21,1,11,66
00012038,2022-07-30,28,9,76,15
00012039,2021-01-11,18,11,45,81
00012040,2022-03-29,10,2,35,29
00012041,2021-09-15,19,1,16,9
00012042,2020-08-10,25,18,44,38
00012043,2021-10-30,4,17,2,80
00012044,2021-11-18,8,4,95,19
00012045,2022-12-10,7,9,76,62
00012046,2022-10-30,9,5,93,98
00012047,2020-06-27,10,2,11,44
00012048,2020-11-07,9,4,27,58
00012049,2020-02-06,17,7,90,51
00012050,2021-04-15,2,18,41,63
00012051,2021-08-14,32,20,78,91
00012052,2022-02-08,25,1,11,14
00012053,2022-07-30,25,4,61,2
00012054,2021-12-17,32,7,18,74
00012055,2021-03-15,32,1,35,77
00012056,2020-02-28,4,7,67,81
00012057,2020-08-27,31,12,40,97
00012058,2022-07-30,16,14,65,94
00012059,2021-11-24,32,8,90,19
00012060,2022-02-23,16,10,69,23
00012061,2022-08-21,28,18,33,95
00012062,2020-12-22,15,19,75,59
00012063,2021-01-23,5,19,68,61
00012064,2022-02-20,21,10,78,38
00012065,2022-06-07,30,5,82,58
00012066,2022-03-03,26,7,20,82
00012067,2020-12-02,25,4,91,16
00012068,2021-09-12,21,16,70,80
00012069,2020-12-07,6,20,34,23
00012070,2020-03-05,4,9,39,34
00012071,2021-03-02,10,13,58,69
00012072,2020-05-30,24,17,94,40
00012073,2020-10-30,25,12,43,78
00012074,2022-03-16,18,15,87,25
00012075,2020-10-30,25,9,78,96
00012076,2022-07-30,25,20,29,44
00012077,2022-10-30,23,17,50,45
