FOLIO,FECHA,ESTADO,CIUDAD,TIENDA,EMPLEADO
00010396,30/may/21,23,7,94,26
00010397,01/abr/20,14,12,46,22
00010398,18/ago/22,13,20,58,18
00010399,30/oct/20,26,19,81,100
00010400,30/abr/20,28,2,46,93
00010401,03/ene/22,14,19,12,67
00010402,28/sep/21,17,9,9,34
00010403,26/abr/21,9,5,50,60
00010404,09/nov/22,30,14,99,65
00010405,11/feb/21,1,10,75,88
00010406,18/dic/21,4,17,35,16
00010407,19/ene/21,23,13,60,97
00010408,11/dic/21,4,19,83,73
00010409,06/feb/20,17,4,81,40
00010410,20/abr/22,3,17,90,37
00010411,20/mar/20,24,8,42,9
00010412,31/nov/20,27,20,21,92
00010413,28/dic/21,27,7,63,56
00010414,30/oct/22,32,4,76,84
00010415,10/abr/20,5,16,56,26
00010416,30/oct/21,4,3,71,31
00010417,25/jun/20,5,15,73,34
00010418,09/nov/22,16,18,60,42
00010419,18/dic/22,31,10,1,89
00010420,25/ago/22,1,6,35,26
00010421,16/dic/20,13,9,81,43
00010422,17/jun/22,31,17,52,11
00010423,30/may/20,13,9,39,90
00010424,10/abr/22,13,9,68,68
00010425,26/ene/21,11,18,86,26
00010426,04/jun/22,29,9,14,69
00010427,30/oct/22,22,15,76,58
00010428,31/mar/21,21,9,95,66
00010429,28/ago/21,20,18,82,13
00010430,06/nov/22,3,8,82,69
00010431,24/ago/22,21,3,92,37
00010432,04/sep/22,3,18,57,33
00010433,26/nov/22,8,8,83,60
00010434,25/abr/21,21,4,4,98
00010435,13/ago/21,25,13,87,5
00010436,03/mar/20,31,14,76,8
00010437,07/mar/21,9,7,68,15
00010438,11/ago/21,13,8,76,29
00010439,10/abr/21,32,10,70,30
00010440,05/mar/21,29,13,88,47
00010441,25/jun/21,28,13,77,98
00010442,20/ago/20,26,16,52,51
00010443,27/mar/21,13,11,69,59
00010444,30/jul/20,22,14,36,20
00010445,24/ene/22,14,7,8,28
00010446,30/may/22,18,14,19,38
00010447,30/dic/22,19,3,3,83
00010448,16/mar/21,15,11,64,98
00010449,30/may/20,21,5,1,19
00010450,10/sep/21,22,14,72,64
00010451,30/jul/22,32,2,73,33
00010452,19/sep/21,23,16,97,38
00010453,15/abr/21,13,3,60,53
00010454,30/jul/20,10,8,75,39
00010455,03/dic/21,13,17,8,41
00010456,30/oct/22,16,8,32,86
00010457,08/ene/21,11,9,1,44
00010458,04/ago/21,28,9,32,42
00010459,27/mar/21,26,6,76,8
00010460,02/abr/22,20,18,51,59
00010461,30/jul/22,5,19,59,52
00010462,24/nov/20,1,6,86,93
00010463,30/jul/20,17,11,91,99
00010464,21/jun/22,2,19,100,61
00010465,24/jun/20,7,13,67,46
00010466,01/ene/20,29,15,82,51
00010467,25/sep/20,12,18,28,61
00010468,04/dic/21,23,18,98,89
00010469,13/dic/21,2,5,53,78
00010470,13/ago/21,12,3,26,35
00010471,11/sep/22,29,17,42,22
00010472,22/nov/21,7,4,8,76
00010473,09/dic/20,30,6,92,86
00010474,24/sep/20,4,4,54,72
00010475,29/nov/22,12,18,35,17
00010476,23/abr/21,26,18,84,18
00010477,18/jun/20,8,1,37,89
00010478,05/nov/21,7,17,63,11
00010479,14/ago/20,9,13,14,88
00010480,06/ago/21,22,12,46,10
00010481,30/jul/20,2,11,93,45
00010482,19/dic/21,19,15,39,66
00010483,30/jul/21,30,15,64,36
00010484,28/sep/22,7,13,10,27
00010485,14/ago/22,19,18,76,3
00010486,23/feb/20,6,13,46,76
00010487,20/dic/22,18,3,47,46
00010488,18/jun/22,9,11,8,52
00010489,08/dic/22,26,10,96,58
00010490,22/mar/22,21,12,55,9
00010491,09/nov/21,10,14,5,67
00010492,23/mar/20,32,15,11,82
00010493,24/jun/22,2,20,41,96
00010494,26/mar/20,19,17,37,93
00010495,11/nov/21,19,15,100,21
00010496,03/sep/20,26,8,96,17
00010497,29/jun/22,7,12,68,53
00010498,16/dic/22,32,15,1,78
00010499,30/oct/21,10,4,37,31
00010500,27/ene/22,9,5,90,29
00010501,12/feb/22,27,6,45,77
00010502,07/jun/21,15,17,23,70
00010503,10/abr/22,14,18,57,77
00010504,30/may/22,1,20,65,60
00010505,26/dic/22,23,15,24,96
00010506,01/nov/22,31,12,96,25
00010507,16/feb/22,31,20,78,41
00010508,30/may/22,31,8,76,95
00010509,30/may/21,15,1,27,73
00010510,19/mar/20,7,16,93,54
00010511,30/may/20,7,9,27,88
00010512,30/jul/21,23,19,19,94
00010513,05/ene/21,16,12,26,78
00010514,30/jul/20,11,14,12,66
00010515,23/ago/21,9,17,50,12
00010516,30/oct/22,15,12,18,98
00010517,30/may/22,3,18,100,47
00010518,29/ene/21,19,8,50,100
00010519,30/jul/21,1,12,17,31
00010520,18/feb/21,3,13,12,4
00010521,30/oct/21,13,2,6,10
00010522,06/feb/22,28,16,100,45
00010523,30/may/21,17,2,23,17
00010524,05/dic/21,16,5,43,72
00010525,11/dic/21,24,20,18,2
00010526,30/oct/22,16,5,70,21
00010527,27/dic/22,3,7,74,86
00010528,30/jul/22,5,19,33,32
00010529,08/ene/22,16,5,83,68
00010530,30/oct/20,23,18,50,88
00010531,24/feb/22,17,2,84,41
00010532,08/abr/22,7,18,21,57
00010533,22/nov/20,24,2,69,20
00010534,15/mar/22,9,13,88,65
00010535,30/oct/20,5,17,94,74
00010536,26/mar/22,28,4,59,43
00010537,30/oct/22,12,18,21,73
00010538,06/feb/21,30,14,4,48
00010539,24/jun/22,11,3,98,72
00010540,24/jun/21,6,5,47,61
00010541,19/mar/20,18,1,7,49
00010542,22/dic/22,9,8,80,38
00010543,20/jun/21,21,6,59,49
00010544,28/feb/21,15,15,71,52
00010545,30/may/20,19,10,8,2
00010546,30/ene/22,7,4,70,66
00010547,11/mar/22,29,16,62,96
00010548,22/abr/20,24,18,91,28
00010549,30/oct/22,4,5,27,61
00010550,30/oct/22,21,16,48,90
00010551,05/ago/21,16,8,36,65
00010552,12/ene/22,11,1,3,57
00010553,15/dic/20,4,7,52,90
00010554,02/feb/22,9,14,85,24
00010555,30/may/21,15,19,39,75
00010556,05/mar/21,10,16,49,51
00010557,30/oct/21,14,20,93,24
00010558,30/oct/20,7,9,30,78
00010559,23/ene/21,26,19,49,10
00010560,04/ago/22,4,11,76,36
00010561,24/feb/20,4,10,65,79
00010562,30/may/21,5,5,79,4
00010563,30/may/20,20,10,66,8
00010564,09/dic/21,24,8,39,32
00010565,24/abr/21,11,5,48,74
00010566,30/may/22,21,10,23,20
00010567,21/jun/21,31,17,58,26
00010568,23/jun/21,26,5,98,3
00010569,18/jun/22,4,15,21,28
00010570,06/nov/21,5,10,83,5
00010571,07/sep/21,28,10,86,39
00010572,30/oct/20,10,11,38,33
00010573,17/feb/21,12,5,16,74
00010574,13/feb/21,21,12,53,70
00010575,09/abr/20,30,3,5,93
00010576,22/ago/21,1,3,46,96
00010577,15/ene/22,30,10,24,91
00010578,11/mar/22,8,20,62,25
00010579,29/ago/22,17,1,82,76
00010580,30/oct/20,9,14,78,20
00010581,07/nov/21,18,14,63,4
00010582,17/abr/20,20,6,62,82
00010583,30/may/21,21,17,6,96
00010584,10/jun/21,18,3,35,61
00010585,12/ago/22,6,11,42,70
00010586,30/jul/20,22,10,1,82
00010587,05/abr/22,29,15,79,98
00010588,28/sep/22,10,4,11,29
00010589,02/ago/21,5,2,23,75
00010590,13/abr/20,31,16,34,81
00010591,05/dic/22,10,9,67,37
00010592,30/oct/21,32,7,61,88
00010593,20/dic/20,8,10,86,66
00010594,19/ago/22,32,12,72,92
00010595,30/may/21,23,2,94,21
00010596,30/jul/21,21,18,27,43
00010597,28/feb/20,1,7,98,30
00010598,25/dic/22,24,10,16,51
00010599,02/jun/20,15,4,41,5
00010600,30/may/20,13,7,38,52
00010601,30/may/20,22,6,85,18
00010602,30/jul/22,21,19,86,90
00010603,19/feb/20,4,6,76,62
00010604,12/sep/20,14,14,22,23
00010605,30/may/22,13,13,34,4
00010606,05/abr/21,5,3,91,66
00010607,28/sep/21,3,6,38,31
00010608,30/jul/21,1,5,46,30
00010609,23/jun/21,1,8,99,92
00010610,27/jun/20,18,11,17,39
00010611,20/jun/20,20,5,18,57
00010612,07/jun/20,22,3,63,25
00010613,03/sep/22,13,18,78,54
00010614,03/ago/21,11,6,80,4
00010615,12/ago/22,26,12,45,65
00010616,26/abr/22,13,7,13,9
00010617,13/ene/20,8,8,98,94
00010618,30/abr/20,5,3,98,32
00010619,31/mar/20,32,15,18,92
00010620,25/ago/21,22,13,88,94
00010621,30/jul/22,26,4,52,39
00010622,11/mar/21,24,17,5,60
00010623,30/oct/20,11,9,77,34
00010624,30/may/20,25,5,1,30
00010625,22/ene/21,2,3,94,86
00010626,26/nov/21,5,17,92,17
00010627,30/oct/21,16,15,67,23
00010628,15/dic/22,18,2,94,37
00010629,01/nov/21,1,14,12,58
00010630,28/jun/21,25,6,27,23
00010631,18/ene/22,18,9,84,82
00010632,19/ene/21,2,15,94,42
00010633,30/jul/22,14,3,97,1
00010634,11/feb/20,11,8,24,37
00010635,30/jul/22,31,9,44,94
00010636,07/ago/20,24,11,14,55
00010637,30/may/22,24,10,64,56
00010638,29/jun/22,8,15,34,64
00010639,30/oct/20,15,15,2,62
00010640,30/jul/22,28,13,11,47
00010641,30/oct/22,7,3,36,72
00010642,30/may/21,25,14,79,89
00010643,29/ene/21,30,5,85,33
00010644,13/abr/22,28,11,71,13
00010645,30/oct/20,17,15,2,68
00010646,30/jul/20,25,7,7,19
00010647,23/abr/22,18,9,84,30
00010648,17/ago/22,28,6,44,73
00010649,07/nov/20,12,3,4,88
00010650,27/ene/21,15,12,85,79
00010651,15/dic/21,3,17,57,95
00010652,27/sep/20,13,16,20,89
00010653,30/may/21,6,8,60,9
00010654,31/mar/20,8,14,59,42
00010655,20/jun/20,24,20,54,57
00010656,22/dic/21,17,10,36,63
00010657,23/jun/20,3,5,58,69
00010658,05/sep/20,20,4,15,91
00010659,15/sep/21,12,16,7,83
00010660,28/ago/20,24,1,13,40
00010661,09/ene/22,20,11,95,73
00010662,15/ago/20,3,11,10,7
00010663,30/oct/22,15,13,88,37
00010664,17/feb/21,21,17,7,78
00010665,03/ene/20,5,6,74,46
00010666,21/sep/20,32,5,59,4
00010667,30/oct/22,25,11,99,9
00010668,04/nov/22,20,3,2,77
00010669,24/nov/21,4,8,24,13
00010670,03/ago/20,24,13,68,6
00010671,30/ago/22,15,18,90,50
00010672,31/abr/22,28,15,3,88
00010673,30/oct/21,6,20,38,97
00010674,16/feb/20,23,18,29,14
00010675,30/may/22,24,9,74,99
00010676,15/jun/20,32,16,75,70
00010677,11/ago/22,18,20,29,92
00010678,12/mar/22,1,8,94,25
00010679,30/oct/20,6,4,22,9
00010680,22/ene/21,3,12,36,86
00010681,18/jun/22,16,16,50,89
00010682,15/ago/21,12,6,58,17
00010683,10/nov/21,7,6,39,40
00010684,17/abr/20,13,9,99,14
00010685,18/sep/21,17,4,53,18
00010686,08/ene/22,16,3,79,15
00010687,04/ene/21,14,12,77,73
00010688,20/abr/22,17,2,25,8
00010689,31/ene/20,10,16,63,92
00010690,30/oct/22,3,16,40,27
00010691,24/ene/20,7,16,13,33
00010692,02/nov/20,32,10,4,74
00010693,04/dic/20,21,2,93,100
00010694,30/oct/20,8,9,58,54
00010695,10/ene/21,32,9,43,85
00010696,08/jun/20,10,5,62,86
00010697,16/ago/21,13,1,43,61
00010698,30/jul/22,19,5,16,24
00010699,28/ene/20,16,4,63,14
00010700,22/ene/22,22,18,6,16
00010701,15/ago/21,8,12,5,44
00010702,03/sep/22,30,15,12,45
00010703,17/ene/22,8,7,98,65
00010704,05/ene/21,10,17,78,40
00010705,26/ene/21,19,5,48,11
00010706,22/nov/20,18,2,25,18
00010707,31/ene/21,19,7,19,54
00010708,11/abr/20,10,18,64,86
00010709,02/sep/22,8,18,62,32
00010710,30/jul/22,25,18,37,22
00010711,07/nov/21,31,18,45,90
00010712,31/abr/21,9,1,11,45
00010713,14/abr/21,18,11,48,54
00010714,24/nov/22,9,17,21,43
00010715,28/ene/21,16,7,53,72
00010716,16/sep/20,19,16,91,63
00010717,30/jul/22,21,2,89,57
00010718,30/oct/21,4,9,67,8
00010719,30/may/22,9,16,33,6
00010720,04/mar/20,29,2,73,76
00010721,07/feb/21,6,16,36,100
00010722,08/nov/22,6,6,99,12
00010723,21/jun/22,29,4,3,49
00010724,16/feb/21,9,20,80,31
00010725,30/oct/20,27,9,57,93
00010726,25/mar/22,22,2,77,36
00010727,22/sep/22,19,10,54,45
00010728,30/jun/22,24,16,13,99
00010729,25/feb/22,29,15,37,61
00010730,30/oct/20,3,3,29,98
00010731,28/feb/22,18,5,23,13
00010732,08/jun/22,8,12,96,51
00010733,30/mar/22,5,1,87,98
00010734,30/may/20,27,17,59,79
00010735,08/mar/22,6,7,84,4
00010736,10/jun/20,4,12,45,26
00010737,30/oct/22,27,8,93,54
00010738,22/jun/21,21,12,97,21
00010739,19/jun/22,9,13,23,68
00010740,26/ene/21,20,3,46,34
00010741,28/feb/21,14,7,6,92
00010742,30/may/22,4,1,3,67
00010743,05/sep/21,20,15,69,7
00010744,12/ene/20,25,4,63,88
00010745,30/oct/22,22,6,86,23
00010746,07/ene/22,2,16,17,24
00010747,28/feb/21,24,7,46,99
00010748,30/oct/20,29,10,29,75
00010749,30/oct/20,1,3,1,47
00010750,15/ago/22,32,10,51,92
00010751,30/oct/20,19,9,49,55
00010752,22/dic/22,8,14,17,63
00010753,30/jul/22,8,2,34,41
00010754,30/may/22,29,2,94,57
00010755,23/sep/22,17,4,32,71
00010756,30/may/20,9,7,68,3
00010757,30/may/21,12,12,67,3
00010758,30/oct/21,7,6,71,43
00010759,30/may/20,2,14,90,74
00010760,14/dic/22,24,1,26,88
00010761,30/may/20,15,6,76,87
00010762,26/jun/21,27,8,74,63
00010763,14/ene/20,11,14,38,82
00010764,05/sep/21,20,19,52,73
00010765,08/nov/21,29,17,76,32
00010766,26/sep/22,9,5,87,73
00010767,28/feb/21,32,8,52,10
00010768,30/oct/20,1,17,65,11
00010769,30/may/20,20,9,6,87
00010770,02/abr/22,14,15,79,85
00010771,25/feb/22,28,2,23,34
00010772,28/sep/21,27,8,88,37
00010773,06/feb/20,11,1,41,13
00010774,30/jul/22,20,12,33,89
00010775,22/ene/20,30,7,34,18
00010776,13/mar/22,3,3,97,80
00010777,28/feb/20,23,9,69,51
00010778,14/nov/21,11,18,41,75
00010779,09/abr/20,21,1,78,41
00010780,05/nov/20,20,8,20,74
00010781,30/jul/22,11,3,29,59
00010782,05/ene/20,21,9,74,88
00010783,30/oct/22,7,10,27,22
00010784,07/sep/21,6,4,49,11
00010785,30/jul/20,11,15,85,30
00010786,08/ago/22,28,15,49,68
00010787,16/feb/20,7,5,35,49
00010788,30/oct/20,30,2,5,16
00010789,20/nov/20,6,7,48,2
00010790,30/may/21,21,1,91,24
00010791,30/oct/22,7,3,54,22
00010792,18/sep/22,28,20,22,3
00010793,04/sep/21,1,17,8,18
00010794,23/ago/21,13,19,65,38
00010795,30/oct/20,18,11,83,31
00010796,26/ene/20,23,13,8,99
00010797,03/feb/21,5,14,37,33
00010798,22/ene/20,31,3,44,20
00010799,23/nov/21,16,10,90,7
00010800,04/dic/20,32,20,60,35
00010801,08/dic/22,12,3,94,94
00010802,17/sep/21,12,4,47,21
00010803,08/nov/20,21,3,73,35
00010804,30/dic/21,2,1,76,17
00010805,12/ene/20,19,6,13,51
00010806,02/nov/21,29,11,63,3
00010807,07/nov/21,31,3,58,61
00010808,13/mar/21,11,15,11,51
00010809,28/abr/20,15,17,61,15
00010810,04/feb/22,32,6,68,87
00010811,30/jul/21,20,3,34,77
00010812,23/ago/22,8,8,80,60
00010813,30/oct/20,29,2,78,100
00010814,30/oct/20,18,10,21,5
00010815,30/jul/20,15,11,81,37
00010816,08/mar/21,1,17,100,5
00010817,23/mar/21,7,9,21,89
00010818,29/jun/22,3,8,60,3
00010819,15/ene/20,18,2,86,74
00010820,14/dic/22,7,20,70,87
00010821,30/jul/22,23,16,20,32
00010822,31/ene/22,24,4,10,41
00010823,30/may/20,25,17,42,22
00010824,25/sep/21,12,5,66,60
00010825,07/abr/22,17,17,85,51
00010826,05/jun/21,20,17,42,43
00010827,02/ago/21,14,1,23,39
00010828,12/abr/20,21,16,91,41
00010829,30/jul/20,22,13,80,55
00010830,11/dic/22,29,10,30,32
00010831,15/dic/22,18,6,60,17
00010832,30/oct/21,22,2,93,85
00010833,10/ago/22,5,11,54,100
00010834,03/dic/20,25,19,69,92
00010835,30/may/21,20,15,97,23
00010836,29/jun/22,13,12,77,4
00010837,18/abr/20,4,6,1,84
00010838,30/jul/22,7,13,72,8
00010839,22/ene/21,22,9,53,50
00010840,09/nov/22,21,18,72,88
00010841,30/jul/22,12,2,5,63
00010842,10/nov/22,30,6,97,43
00010843,30/oct/21,12,17,10,47
00010844,05/ene/22,26,18,90,61
00010845,12/sep/21,30,17,53,54
00010846,26/feb/20,2,5,61,79
00010847,30/may/22,10,8,36,78
00010848,11/jun/22,11,20,23,34
00010849,28/jun/22,3,15,7,37
00010850,28/feb/21,19,15,53,75
00010851,04/sep/22,18,11,17,89
00010852,12/mar/20,6,18,20,17
00010853,30/may/21,23,9,97,60
00010854,08/nov/21,12,3,32,34
00010855,24/ene/20,30,16,92,99
00010856,05/sep/22,16,4,34,11
00010857,22/ago/22,11,20,93,68
00010858,02/ene/22,19,8,94,49
00010859,30/oct/20,2,20,30,46
00010860,30/oct/22,11,2,1,14
00010861,14/ene/22,4,18,12,95
00010862,30/oct/22,22,10,96,57
00010863,30/may/20,5,13,67,89
00010864,29/ene/22,30,18,76,53
00010865,30/oct/22,29,8,37,73
00010866,03/nov/20,30,6,70,81
00010867,11/jun/21,3,7,54,55
00010868,31/abr/21,5,10,62,38
00010869,01/ago/20,31,16,33,25
00010870,09/ago/21,14,17,43,55
00010871,21/nov/20,29,3,44,18
00010872,07/ago/21,21,20,48,38
00010873,28/ago/21,25,7,5,4
00010874,14/jun/22,6,20,59,38
00010875,07/feb/21,2,1,53,52
00010876,04/mar/20,19,5,8,20
00010877,23/jun/22,19,15,20,42
00010878,23/nov/21,15,18,74,74
00010879,13/sep/20,27,10,95,66
00010880,30/oct/22,1,15,91,31
00010881,30/may/20,5,8,55,4
00010882,05/mar/22,15,11,79,14
00010883,27/nov/20,32,16,38,45
00010884,02/mar/21,11,15,38,79
00010885,30/oct/21,13,8,90,96
00010886,20/ago/21,24,8,7,21
00010887,17/sep/20,20,7,58,97
00010888,25/abr/21,1,8,61,92
00010889,07/mar/22,4,4,76,29
00010890,17/sep/21,1,6,79,43
00010891,17/abr/22,15,19,47,84
00010892,02/mar/22,17,18,86,88
00010893,02/jun/22,17,1,47,30
00010894,21/nov/21,21,11,14,93
00010895,30/may/22,24,4,62,40
00010896,31/mar/20,15,3,26,47
00010897,10/nov/21,5,12,42,80
00010898,15/mar/21,6,17,61,63
00010899,22/mar/20,30,5,1,8
00010900,25/abr/20,1,7,63,94
00010901,26/feb/21,3,3,43,70
00010902,08/dic/20,18,10,56,61
00010903,14/jun/22,5,8,79,53
00010904,12/sep/21,27,15,35,68
00010905,23/abr/22,10,19,39,25
00010906,09/abr/21,8,3,22,53
00010907,12/ago/20,10,20,30,96
00010908,30/may/21,22,13,12,71
00010909,28/jun/20,2,6,36,8
00010910,30/nov/22,13,1,23,86
00010911,09/jun/20,3,12,66,87
00010912,30/may/22,9,4,44,62
00010913,30/oct/21,15,1,93,30
00010914,29/ene/22,9,13,59,7
00010915,03/sep/20,26,7,43,20
00010916,28/nov/20,12,12,100,67
00010917,29/ago/22,19,1,20,3
00010918,03/sep/22,15,1,87,86
00010919,30/may/22,4,2,40,92
00010920,22/sep/22,30,19,64,52
00010921,13/feb/20,20,6,50,13
00010922,28/ene/22,10,2,16,32
00010923,30/jul/20,15,6,57,45
00010924,01/ago/21,23,9,82,4
00010925,09/ene/22,28,2,68,1
00010926,28/mar/20,27,13,23,61
00010927,21/sep/21,20,11,51,48
00010928,30/oct/21,8,6,96,20
00010929,30/oct/22,1,14,16,94
00010930,30/sep/20,18,6,68,46
00010931,30/jun/20,17,9,53,8
00010932,30/jul/22,11,2,37,19
00010933,17/ago/20,30,18,86,100
00010934,30/jul/20,16,17,96,94
00010935,22/ago/21,2,4,84,28
00010936,10/abr/20,12,7,27,20
00010937,30/jul/20,2,13,74,25
00010938,17/ene/22,10,19,21,74
00010939,30/may/20,18,7,95,47
00010940,30/oct/22,13,18,8,100
00010941,27/feb/21,17,20,23,3
00010942,30/may/21,26,3,46,78
00010943,05/ago/20,32,12,87,76
00010944,30/jul/22,7,18,61,55
00010945,21/mar/20,17,5,5,22
00010946,08/ene/21,1,11,56,52
00010947,30/oct/21,24,19,4,85
00010948,08/ene/21,13,13,97,61
00010949,30/jul/20,20,12,15,2
00010950,12/sep/22,23,2,98,87
00010951,30/oct/21,8,6,3,34
00010952,30/may/20,16,5,4,65
00010953,19/ene/21,30,9,15,76
00010954,02/sep/22,12,10,88,21
00010955,20/ago/21,23,8,87,96
00010956,05/jun/20,23,20,14,55
00010957,30/jul/21,9,8,17,42
00010958,30/jul/22,26,11,66,96
00010959,28/mar/22,28,9,97,76
00010960,30/jul/22,7,19,59,38
00010961,01/ene/20,27,2,38,67
00010962,25/sep/22,15,12,85,44
00010963,30/jul/22,6,20,5,99
00010964,09/feb/21,4,12,76,18
00010965,30/jul/20,27,16,94,27
00010966,31/sep/20,2,18,70,7
00010967,14/jun/20,29,3,16,81
00010968,10/feb/20,21,12,5,81
00010969,22/sep/20,10,1,14,68
00010970,30/jul/21,32,16,25,32
00010971,31/sep/20,23,3,84,54
00010972,31/ene/20,25,16,38,94
00010973,24/abr/21,6,11,37,19
00010974,30/oct/21,4,18,91,75
00010975,30/may/21,29,2,93,100
00010976,12/nov/20,28,8,34,69
00010977,26/nov/21,17,17,34,55
00010978,28/dic/21,19,6,93,12
00010979,13/abr/20,22,9,57,60
00010980,12/feb/20,31,18,3,70
00010981,30/oct/20,12,9,4,38
00010982,29/dic/21,21,7,17,58
00010983,09/nov/22,9,10,41,24
00010984,30/jul/22,7,7,3,94
00010985,12/feb/20,8,1,3,16
00010986,30/may/22,6,11,15,17
00010987,05/ene/20,14,9,9,15
00010988,30/may/22,20,4,5,88
00010989,28/feb/20,24,6,39,65
00010990,14/jun/20,7,6,56,4
00010991,01/ago/20,20,13,55,78
00010992,12/ene/22,9,19,51,79
00010993,30/may/22,23,15,9,15
00010994,24/ene/21,26,5,70,70
00010995,30/abr/21,17,7,49,39
00010996,10/nov/21,26,10,67,47
00010997,28/ago/20,1,5,30,15
00010998,26/feb/20,9,10,52,22
00010999,17/jun/20,27,10,25,12
00011000,04/ene/21,6,20,85,40
00011001,28/feb/21,28,13,12,49
00011002,08/abr/21,31,15,96,99
00011003,28/feb/22,32,2,48,79
00011004,14/jun/21,14,16,40,13
00011005,18/jun/20,23,2,49,87
00011006,15/mar/20,6,5,27,14
00011007,09/abr/20,7,18,57,31
00011008,13/ago/21,13,1,64,47
00011009,30/may/21,19,11,66,37
00011010,30/jul/21,24,16,90,92
00011011,06/ene/20,24,14,25,35
00011012,08/sep/20,29,6,40,19
00011013,04/nov/20,29,12,50,64
00011014,30/jul/22,22,14,44,71
00011015,14/nov/22,9,10,15,10
00011016,19/nov/20,22,16,29,73
00011017,18/feb/22,5,20,46,89
00011018,16/ago/22,15,9,96,54
00011019,26/dic/22,8,13,54,53
00011020,06/abr/22,6,16,9,54
00011021,18/mar/20,8,5,77,64
00011022,26/mar/21,6,15,49,4
00011023,11/feb/20,6,17,63,24
00011024,13/feb/22,23,5,88,10
00011025,03/ene/21,32,11,93,4
00011026,30/jul/21,11,7,44,16
00011027,09/jun/21,6,14,10,43
00011028,10/ene/20,6,19,46,34
00011029,20/dic/20,9,15,69,55
00011030,13/dic/20,26,5,47,26
00011031,12/sep/20,22,13,91,4
00011032,03/jun/22,14,3,5,56
00011033,02/dic/20,27,13,73,71
00011034,31/ene/22,22,11,13,94
00011035,19/dic/21,22,17,18,91
00011036,09/sep/20,21,14,21,68
00011037,07/sep/20,25,12,40,25
00011038,30/jul/20,26,4,54,20
00011039,30/sep/21,28,6,57,39
00011040,16/feb/21,13,4,51,2
00011041,30/may/21,8,11,1,86
00011042,01/sep/20,17,9,18,68
00011043,07/dic/21,28,13,8,27
00011044,13/feb/22,13,14,91,48
00011045,27/mar/21,22,19,14,35
00011046,17/mar/22,17,14,65,44
00011047,30/may/22,21,15,50,6
00011048,30/jul/21,32,3,42,42
00011049,03/sep/20,21,20,7,28
00011050,19/ene/22,30,5,52,9
00011051,31/mar/22,17,20,38,13
00011052,20/abr/21,23,4,43,41
00011053,30/may/22,4,16,40,26
00011054,30/oct/20,17,12,70,42
00011055,26/ago/21,6,3,69,11
00011056,04/ago/22,22,16,59,38
00011057,07/dic/21,19,7,85,6
00011058,06/ene/22,30,7,42,16
00011059,03/jun/22,30,17,30,42
00011060,12/dic/21,5,11,91,15
00011061,19/sep/21,2,9,57,50
00011062,30/may/21,1,9,21,62
00011063,01/feb/20,4,13,8,6
00011064,08/dic/21,25,15,72,30
00011065,15/nov/21,28,7,72,39
00011066,29/mar/22,21,15,63,35
00011067,16/abr/20,30,12,49,57
00011068,10/mar/21,7,11,1,86
00011069,30/may/21,12,3,92,69
00011070,30/jul/20,21,10,23,2
00011071,30/oct/22,31,11,23,28
00011072,15/nov/21,12,5,21,26
00011073,30/oct/22,6,12,35,100
00011074,15/dic/22,10,11,38,71
00011075,10/abr/20,11,19,30,62
00011076,04/jun/20,30,17,16,28
00011077,05/dic/20,1,2,48,69
00011078,30/jul/21,9,16,50,11
00011079,30/may/20,25,6,94,92
00011080,20/mar/22,4,6,14,79
00011081,30/oct/22,4,14,75,7
00011082,05/abr/21,18,20,81,14
00011083,30/ene/21,23,3,73,17
00011084,30/oct/20,17,19,81,65
00011085,30/may/22,6,18,17,74
00011086,14/ene/22,10,6,76,52
00011087,19/feb/20,27,11,22,95
00011088,10/ene/22,17,16,92,77
00011089,31/mar/22,30,17,94,25
00011090,30/oct/21,1,15,20,63
00011091,08/mar/22,26,6,66,22
00011092,21/abr/22,3,3,25,9
00011093,06/mar/20,4,2,71,95
00011094,12/ene/22,2,10,26,75
00011095,07/dic/21,8,5,14,77
00011096,20/sep/21,25,1,86,71
00011097,02/nov/22,13,17,17,70
00011098,30/jul/21,7,10,55,70
00011099,31/ago/22,8,13,94,36
00011100,21/nov/20,18,10,33,40
00011101,08/abr/20,29,18,58,67
00011102,03/ago/22,7,4,4,71
00011103,16/abr/20,21,3,3,89
00011104,22/nov/22,20,20,60,40
00011105,04/jun/22,17,3,64,34
00011106,30/jul/22,29,6,20,14
00011107,06/ene/22,23,3,81,33
00011108,05/mar/21,14,3,16,55
00011109,30/may/21,29,2,57,15
00011110,31/mar/21,27,5,9,42
00011111,14/jun/21,1,12,28,43
00011112,29/nov/21,2,2,28,94
00011113,20/mar/22,27,6,19,25
00011114,10/ago/20,20,14,89,62
00011115,05/feb/22,16,13,45,32
00011116,21/sep/22,32,18,71,93
00011117,18/nov/22,4,5,37,72
00011118,30/jul/22,15,3,22,25
00011119,08/jun/21,5,9,75,42
00011120,21/ago/21,28,15,94,91
00011121,30/may/20,26,15,40,37
00011122,30/jul/20,19,12,68,64
00011123,27/sep/20,7,16,100,72
00011124,13/nov/20,24,11,96,93
00011125,18/jun/21,2,17,3,40
00011126,30/oct/20,24,20,96,96
00011127,19/feb/22,8,3,16,100
00011128,05/ene/21,3,8,7,98
00011129,30/oct/21,14,1,64,68
00011130,13/feb/22,29,12,6,14
00011131,22/jun/21,22,8,95,74
00011132,30/may/21,5,9,52,93
00011133,08/ene/21,20,8,20,93
